lon,lat,s
35.31055206,32.69816087,98.00
35.30920859,32.69835136,35.00
35.31128145,32.70170398,24.00
35.31987625,32.700975,25.00
35.32513745,32.70362108,30.00
35.32440054,32.72676863,57.00
35.11307725,32.81749464,84.00
35.29933875,32.69327356,32.00
35.29890205,32.69375179,72.00
35.2998514,32.69401257,40.00
35.29172482,32.69320695,96.00
35.29775764,32.69049747,76.00
35.29401195,32.68763275,85.00
35.3120679,32.70831284,16.00
35.23406591,32.75668694,75.00
35.34948366,31.81438383,63.00
34.98981154,32.24187598,23.00
35.32420191,32.92886503,2.00
35.32021274,32.92801219,95.00
35.29900743,32.92465775,68.00
35.3009956,32.92426851,51.00
35.55761187,32.98185637,84.00
35.5528903,32.97002176,43.00
35.55086087,32.96803472,44.00
35.56127241,32.99027651,36.00
35.56133926,32.99093453,47.00
35.32468145,32.92768337,8.00
35.3248839,32.92716922,70.00
34.85255875,32.17986887,33.00
34.99736639,31.89417287,83.00
34.89354767,32.25572534,60.00
34.88886997,32.25507348,63.00
34.8890632,32.25443371,84.00
34.89931398,32.25773231,27.00
35.35233096,32.64413298,46.00
35.10846578,32.81597634,36.00
35.31742726,32.92357849,55.00
35.3096736,32.92144827,7.00
35.31519211,32.92303046,2.00
35.30411501,32.92207498,47.00
35.30611352,32.92145122,65.00
34.81542159,31.9331915,3.00
35.16449571,32.55121863,71.00
35.32169828,32.62622108,8.00
35.17046394,32.9002623,82.00
35.16836632,32.90686203,16.00
34.86804966,32.17137117,12.00
34.86839596,32.17234601,21.00
35.18927726,31.74888349,19.00
35.18982603,31.74911803,58.00
34.79307454,31.96455812,44.00
34.81714609,31.96577013,12.00
34.8070689,31.95004752,25.00
34.90487358,31.97921,100.00
35.05748469,32.80472781,62.00
34.84710078,32.27674888,12.00
35.2629146,32.86127347,48.00
35.2684391,32.8626774,70.00
35.09784618,32.87402753,71.00
35.09437445,32.89051633,25.00
35.10025314,32.84426486,56.00
35.10170609,32.84405867,72.00
35.19091873,31.78279304,17.00
35.20644945,31.78812363,95.00
35.20727299,31.78765466,97.00
35.22710151,31.78690416,69.00
35.23754636,31.82409372,31.00
35.23820628,31.83795476,88.00
35.23435038,31.83798278,69.00
35.24030956,31.84058754,43.00
35.57014264,33.2103426,75.00
35.56958498,33.20519593,89.00
35.57049299,33.21205467,77.00
35.5693742,33.20092282,29.00
35.56999451,33.20825126,58.00
34.90356787,31.96432704,90.00
34.89982308,31.96432713,6.00
34.83137891,31.89133201,36.00
34.82585158,31.8988729,52.00
34.81741871,31.74632141,98.00
35.14687186,31.79897778,10.00
34.71431985,31.70239883,73.00
35.17839554,31.7507756,61.00
35.23019382,31.78227712,89.00
34.96329564,32.10915784,8.00
35.1251627,32.71216611,76.00
35.17377981,32.70696655,56.00
35.17301212,32.70636222,80.00
35.18102231,32.70408265,23.00
35.22660177,32.6933345,60.00
34.79360172,32.06930376,44.00
34.79323606,32.06818435,77.00
35.32637671,32.70518885,87.00
34.79861661,31.90222476,67.00
35.10513103,32.65535294,54.00
35.10507863,32.65455037,79.00
34.76707455,32.0710907,5.00
34.78471537,32.06950009,89.00
34.6131431,31.6767004,7.00
35.11382829,32.81400563,99.00
35.11452394,32.8124462,76.00
35.11476032,32.81098562,62.00
35.11615075,32.80863319,71.00
35.11663189,32.80796627,13.00
34.61398494,31.69530915,75.00
34.61336144,31.69549564,4.00
34.87433693,31.21817049,69.00
34.89199075,31.95933009,54.00
35.1012809,32.65724344,36.00
34.80887492,31.89385218,66.00
35.21984932,31.7312794,25.00
35.18547799,31.74804426,76.00
35.16228286,32.70641316,75.00
35.2502223,31.91151321,37.00
35.24966172,31.91102643,64.00
34.88791791,32.09483372,52.00
35.13641716,32.70966598,21.00
35.15426132,32.7086735,90.00
35.15710946,32.707827,48.00
34.95086442,32.08342341,16.00
34.9975334,31.89512005,95.00
34.99516467,31.89552199,92.00
35.24544851,31.8271757,49.00
35.14407771,31.7925644,93.00
35.14491143,31.79324117,26.00
34.99722101,29.70676972,73.00
34.99802261,29.70893608,7.00
34.99765715,32.82052207,95.00
34.99688685,32.82113395,17.00
34.79727929,32.05914342,65.00
35.16076707,31.75698449,81.00
35.15970094,31.75716449,43.00
35.1687138,31.75992699,93.00
34.82427876,31.90603764,40.00
35.20490116,32.69648342,54.00
34.79007714,31.88757876,6.00
34.78043281,31.61541804,55.00
34.77989022,31.60958123,19.00
34.78050722,31.61062943,45.00
35.21759341,31.74705298,83.00
34.96861304,31.73689697,81.00
35.21711596,31.80629511,76.00
35.17391745,32.86580982,39.00
35.1459185,32.98863546,11.00
34.99235456,32.82300187,84.00
34.9865657,32.82331653,21.00
35.09428472,32.98013388,71.00
34.68037225,31.69155901,68.00
34.98252823,31.75614929,100.00
34.98810082,31.76083042,60.00
34.86612941,32.31194299,71.00
34.90520805,31.99024892,75.00
34.77259358,31.81759336,50.00
35.51875141,31.25155417,64.00
35.51881189,31.25079642,10.00
34.82147708,31.22573529,46.00
35.21678535,31.78181016,88.00
35.21477918,31.78004273,64.00
34.8562758,32.12534837,85.00
35.1997765,31.78806945,22.00
35.2018143,31.7875284,62.00
34.77898113,31.24690477,64.00
34.86685797,32.09484246,38.00
35.20294467,31.75093158,61.00
35.20088654,31.75210394,60.00
35.23789578,31.82645644,49.00
34.79043049,32.09383113,35.00
34.796604,32.0786427,22.00
34.7922963,32.0731323,26.00
34.7894769,32.0437772,75.00
34.8365794,32.0609988,23.00
34.829463,32.0434489,76.00
34.8281201,32.028214,80.00
34.7945865,31.9828434,4.00
34.7920785,31.9767981,46.00
34.7936442,32.0758407,98.00
34.785039,32.0493076,46.00
34.8136114,32.02365,92.00
35.3447693,32.7620914,17.00
34.8005669,31.9960169,60.00
34.8113714,32.0056146,76.00
34.8293398,32.0327884,40.00
34.7868827,31.9660825,38.00
35.1882183,31.827667,59.00
35.1992899,31.7852946,55.00
35.1935982,31.7599376,79.00
34.8970212,31.9825876,2.00
34.9284306,31.9361333,59.00
34.9287138,31.9360823,13.00
34.7808746,32.040667,81.00
34.7616929,32.0203024,36.00
34.7576568,31.9915493,99.00
35.568997,32.7211873,81.00
34.8103545,32.1322834,76.00
34.8018358,32.0940772,80.00
34.8150006,32.156321,40.00
34.8007798,32.1397529,90.00
34.8123697,32.1603079,84.00
35.511854,32.8268734,2.00
34.8663534,32.3194019,28.00
34.8691597,32.3289718,54.00
34.87522,32.3560665,41.00
34.8671807,32.3855644,67.00
34.8980966,32.4694313,91.00
34.9528896,32.1326924,10.00
34.8106808,32.1606683,27.00
35.3102328,30.9897451,8.00
34.9021904,31.9140738,67.00
34.8336428,31.8075811,45.00
34.8489199,32.1274062,57.00
34.9084434,32.3575144,66.00
34.888944,32.323213,3.00
34.8557148,32.2760355,16.00
34.8076013,32.1401399,72.00
34.9732431,32.830493,68.00
35.1421846,32.6151778,48.00
35.1022833,32.0926855,9.00
35.529236,32.9101086,63.00
34.9429499,32.1503443,24.00
35.2126296,31.8285655,52.00
35.0886433,32.7621099,45.00
34.9080598,32.0244572,67.00
34.9094038,31.97448,40.00
34.8978584,32.1021218,31.00
35.2892891,31.7840154,9.00
35.5054731,31.7733846,20.00
35.4031022,31.5590249,83.00
35.2076441,31.8079758,48.00
35.0510063,32.7684077,91.00
34.928579,31.965056,70.00
34.9394029,31.9542663,83.00
34.9100976,32.12063,86.00
34.9457059,32.125587,81.00
34.960691,32.1426163,71.00
34.9349847,32.1161805,24.00
35.037213,32.473926,66.00
35.0211669,32.4119802,18.00
34.9149799,32.5051502,86.00
34.9131861,32.5046745,30.00
35.6473009,32.9032877,71.00
35.5458444,32.8764259,42.00
35.4345307,32.5430895,81.00
35.4974459,32.4752938,30.00
34.8592934,32.2871193,18.00
35.0765586,32.7487579,15.00
35.0280064,32.7885915,23.00
34.8543531,32.2740392,30.00
34.8522625,32.2715215,94.00
34.8475965,32.0997975,77.00
34.8530619,32.1208356,42.00
34.8927873,32.448092,12.00
34.8926844,32.4433738,87.00
35.7505475,32.9862511,88.00
34.813316,31.6043486,3.00
34.8459523,32.0958071,69.00
34.8786139,32.1177622,56.00
34.8459189,32.0862431,78.00
34.8783548,32.1775546,9.00
34.8391554,32.0667096,30.00
34.8170507,32.1388201,80.00
34.8082191,32.1555471,82.00
34.792457,31.9770996,92.00
34.8327354,32.2358545,75.00
34.8247529,32.0161918,66.00
34.7627192,30.9909429,86.00
34.7940517,30.883337,12.00
35.0039162,31.3774249,17.00
34.8117263,31.5934395,11.00
34.7829511,31.5059527,23.00
34.7830299,31.946748,97.00
34.7853682,31.9584217,26.00
35.0687252,32.6402858,48.00
35.0210153,30.2770727,52.00
35.0770817,29.9894996,23.00
34.7338616,31.4421278,65.00
34.6104015,31.5295516,69.00
34.8778073,31.3833022,17.00
34.8311636,32.0109282,57.00
35.0144616,30.0484154,47.00
34.5314107,31.2127191,27.00
35.51919,32.5076131,90.00
35.4007853,33.0270891,63.00
35.4431112,32.9883363,87.00
35.1064408,31.3544926,7.00
35.7883384,33.1511908,79.00
34.9023021,32.0825121,65.00
34.8527412,32.2747057,24.00
34.9350785,31.9611404,37.00
35.8009441,33.0967961,24.00
35.6511056,33.0113169,65.00
35.6337948,32.904196,40.00
35.7446807,33.0628025,39.00
35.1938733,31.7665186,6.00
34.8119004,32.1189845,96.00
34.8111266,32.1147765,6.00
34.9016255,32.0968619,34.00
34.8617675,32.1220011,28.00
34.9139798,31.9631435,82.00
35.0979029,32.9200682,54.00
35.0394271,32.7344718,100.00
35.0224478,32.8004581,99.00
34.927458,32.5922527,28.00
34.8268413,32.1371647,27.00
34.9492509,32.7113437,11.00
34.9267962,32.5871983,67.00
34.836781,32.0080753,8.00
34.838827,32.0103442,13.00
34.9024656,32.4747116,98.00
35.0969711,32.9182377,33.00
34.9358942,32.1066851,78.00
34.8188558,32.0041994,61.00
34.8164797,32.0076334,4.00
34.802059,31.9487335,57.00
34.8134,32.0118343,44.00
34.7562462,31.9796884,1.00
34.7712179,31.9606979,92.00
34.8020873,31.9515004,21.00
34.8007258,32.0925531,27.00
34.8016141,32.0895007,75.00
35.1986176,31.7915691,92.00
34.8363249,31.8896524,48.00
34.759116,31.7343797,87.00
34.9067479,31.9566321,87.00
35.1111982,32.0950539,11.00
35.1067336,32.09387,62.00
34.9554212,32.1113902,42.00
34.964074,32.1061054,73.00
34.9494697,32.113631,76.00
34.898968,32.1219093,44.00
34.933306,32.0743604,86.00
34.9305647,31.945881,52.00
34.9335443,31.9525565,40.00
34.8139922,32.1684234,76.00
35.1541598,31.7701782,70.00
34.7598655,32.0329649,50.00
34.765694,32.0382977,57.00
34.8113747,32.1482442,10.00
34.85649,31.95148,95.00
35.0127299,32.3128738,43.00
34.7994842,32.0856003,98.00
34.8025286,32.1415739,58.00
34.8120167,32.0135127,52.00
34.8015381,31.9470572,41.00
35.0066052,31.068289,2.00
35.2003634,31.0428966,5.00
35.4052075,33.026102,28.00
35.0284342,32.4815264,38.00
35.249037,31.219119,67.00
34.4390896,31.3134686,19.00
34.4522027,31.3874045,36.00
34.4472868,31.3808128,62.00
35.0053929,32.3900661,62.00
34.9585625,32.6396992,63.00
35.4004064,32.8572803,38.00
35.4117498,32.8871078,79.00
35.1020769,32.7677256,59.00
34.7876963,32.0631102,63.00
34.8097298,30.660541,45.00
34.5614166,30.4967003,70.00
34.4019028,30.8811699,89.00
35.622721,33.013652,92.00
35.7569931,33.2273232,33.00
35.317691,32.5581685,16.00
34.7913169,32.075624,69.00
35.2486251,30.8139932,58.00
34.8079133,32.1090192,6.00
35.6314942,33.2241383,17.00
35.6483575,33.1208427,15.00
34.9045683,32.3236728,84.00
35.1338162,30.3006395,18.00
34.4319248,31.2697404,42.00
34.3363721,31.2265752,51.00
34.6433978,31.568767,79.00
34.9059674,32.0176638,32.00
35.2362315,32.6615749,54.00
35.7030405,33.2390809,99.00
34.9047257,31.9774337,77.00
34.8657804,32.3251656,5.00
34.816703,31.9354545,51.00
34.882481,31.9095205,78.00
34.9088726,32.3739349,88.00
35.0970258,32.9211242,44.00
35.0470641,32.486854,98.00
34.9200394,32.4805097,31.00
34.9614449,32.4491744,17.00
34.8836909,32.2101787,90.00
34.9010632,32.169332,100.00
34.8166163,32.190295,83.00
35.8017437,32.8367644,28.00
35.8358774,33.0153972,89.00
35.7126371,32.7787719,27.00
34.830305,32.0474428,4.00
34.9078403,32.0251168,16.00
34.6644922,31.7776403,88.00
35.2365016,32.6618664,15.00
35.2045762,31.8075831,47.00
34.832361,31.7883916,61.00
34.9676783,32.8304532,24.00
34.9939791,32.4651084,54.00
34.8446667,32.2692796,52.00
34.95238,32.7067851,90.00
34.9991776,32.3119592,21.00
35.5080624,32.3708017,35.00
35.1193121,31.5648011,47.00
35.2023598,31.6401568,94.00
35.102545,31.5265168,89.00
35.1092093,31.3833091,33.00
35.3394657,31.9514447,61.00
34.9033436,32.3938737,21.00
35.0429889,32.6098046,7.00
35.0301001,32.4871448,87.00
34.9064473,31.9079142,83.00
34.7683977,31.9564939,87.00
35.0253708,32.4363774,58.00
34.8616485,31.9155013,16.00
35.0044619,32.5984294,80.00
34.7068481,31.822855,47.00
35.2505167,31.9964122,96.00
35.4491172,32.2065232,47.00
35.455716,32.1954538,72.00
35.660512,32.8823389,15.00
35.777759,32.896189,44.00
35.5104172,32.1260607,67.00
35.555336,33.1137123,48.00
35.5490699,33.112802,32.00
34.6701485,31.7816889,52.00
34.9848159,31.147464,24.00
34.8922895,31.9072199,18.00
34.7676289,31.9623516,30.00
34.7718873,31.960602,14.00
34.7684037,31.9634716,98.00
34.7604459,32.0054929,94.00
34.7584638,32.0014117,66.00
34.7794806,32.0379869,48.00
34.9295984,32.1017739,56.00
34.8378778,29.8436158,44.00
34.7861073,31.9555424,13.00
34.8092975,32.1193762,98.00
35.0126804,32.8080572,84.00
34.822086,31.9999816,3.00
35.4636838,32.0481998,55.00
35.4957306,32.1081463,47.00
35.3180212,31.9262205,92.00
35.7566673,33.2327191,64.00
34.8233454,31.8052029,37.00
34.9515188,31.8942616,37.00
34.8439654,32.0750641,5.00
34.8899379,32.1871164,73.00
34.9266856,32.1653195,2.00
34.901139,32.1714768,75.00
34.8644051,31.9177307,48.00
34.8693826,31.9139255,69.00
35.1403062,32.1095073,4.00
34.9551074,32.1424903,7.00
34.8911026,32.1913419,22.00
34.8893962,32.1905118,86.00
34.884376,32.202301,84.00
34.8864037,32.1950191,56.00
34.8904409,32.1911135,84.00
35.2356835,31.8077392,3.00
34.860501,32.0671424,98.00
34.8218814,32.0015224,61.00
34.7702941,31.9207066,58.00
34.7708947,31.9206912,82.00
34.7707326,31.9200904,61.00
35.3363396,32.8584623,46.00
34.8334779,32.0059096,46.00
34.9669493,32.5830181,80.00
35.127024,32.1036152,41.00
35.259763,31.7853358,57.00
35.1650009,32.1095232,79.00
34.9048295,31.9800529,61.00
34.8847982,31.989726,94.00
34.9877783,31.8361121,46.00
34.9857182,31.8426814,84.00
34.8146707,31.9427077,63.00
34.8590223,31.9179008,77.00
34.8912775,31.9119372,68.00
34.8915696,31.9085546,38.00
35.2586258,32.1153614,50.00
34.9478674,32.1531248,9.00
34.7636918,31.9017171,94.00
34.8295649,31.2251046,94.00
34.8298685,31.2304303,36.00
34.827184,31.2254663,76.00
34.8270665,31.2198903,18.00
35.210338,32.7332001,66.00
34.8290592,31.7933492,4.00
34.9349828,31.8254374,78.00
34.9286217,32.1161262,69.00
34.9373964,32.1128292,60.00
35.0905489,32.8145048,64.00
35.0720134,32.8081331,94.00
34.9656883,32.2113313,38.00
35.0371878,32.481697,67.00
35.0474226,32.6088619,100.00
34.7512806,31.9480813,95.00
35.7172387,32.0687245,88.00
34.8099905,32.1237587,22.00
34.8414895,32.1307423,55.00
34.7624997,32.0011772,45.00
34.7589351,31.9971303,93.00
34.7616457,32.0183449,39.00
35.8414787,32.5688304,48.00
35.0387504,32.7992006,71.00
35.0356555,32.79898,65.00
35.0305019,32.797739,36.00
34.9261459,32.163536,11.00
35.2377181,31.8105408,33.00
34.8142328,31.9430857,59.00
34.7775704,32.0388419,63.00
34.7719012,32.035763,53.00
34.8111589,32.135764,29.00
34.8157626,32.1581145,21.00
35.262779,31.7837086,19.00
34.8161693,32.1761675,44.00
34.8154976,32.1800712,23.00
34.8165867,32.1799638,11.00
34.8551999,32.2733933,65.00
34.8669492,32.3252251,44.00
34.8682237,32.3898547,93.00
34.9020759,32.4707252,70.00
35.1774813,31.8705007,16.00
35.1771953,31.8710082,14.00
35.1328754,31.872602,17.00
34.7303087,31.8890201,90.00
35.2049759,31.8025322,72.00
34.9552003,32.711129,73.00
34.9498964,32.7156943,48.00
34.7571091,31.6255879,79.00
34.6805696,31.6473958,86.00
34.7799821,31.6135088,60.00
34.8167249,31.5982778,22.00
34.6787631,31.6478393,87.00
34.8111869,31.5996184,78.00
34.6986274,31.8160206,20.00
34.7060055,31.8322525,26.00
34.7015662,31.8288184,81.00
34.6999462,31.826901,48.00
34.8202829,32.0003027,77.00
34.8322953,32.0376308,95.00
34.8376579,32.0632898,58.00
34.8347677,32.0579308,52.00
34.5251228,31.3163536,80.00
34.815392,32.0091332,9.00
34.7259378,31.8837378,54.00
34.7866672,31.9560692,57.00
35.1432698,32.7090549,3.00
35.1364784,32.7096678,47.00
34.8332065,32.1332401,80.00
35.7164055,32.0693591,49.00
34.9419543,31.8981093,44.00
35.0167144,31.9124251,64.00
34.785638,32.055908,1.00
34.8481228,32.1026525,87.00
35.125597,32.1026939,26.00
35.2074697,32.7000321,73.00
34.7831244,32.0433256,16.00
34.9272729,31.8227607,29.00
35.1916929,32.5731114,42.00
34.7324413,31.8957186,59.00
34.8188105,31.8701115,66.00
34.8855293,32.0694169,60.00
34.8599189,32.0700251,44.00
34.7262744,31.8882876,64.00
34.9374313,32.062663,4.00
35.1705257,32.795745,63.00
35.1696244,32.7961198,1.00
34.8896785,32.1771436,52.00
34.8891542,32.1734509,88.00
34.8874295,32.1776388,68.00
35.1275018,31.8013883,98.00
34.9864204,32.7845943,75.00
35.0155426,31.8227268,80.00
34.8847123,32.2328005,95.00
34.8437008,31.9692494,82.00
34.8025732,32.0239315,31.00
34.8023826,32.1444237,73.00
34.7619319,32.0095858,10.00
34.9841844,32.2320317,44.00
35.3264002,31.8058847,7.00
35.0053811,32.2797114,15.00
35.002851,32.2708591,45.00
34.857282,30.927044,47.00
34.7936152,31.3728525,98.00
34.8032784,32.0235213,37.00
34.947481,32.1487211,97.00
34.8700064,32.3247962,84.00
35.5178438,32.9044984,54.00
34.9025917,32.1293268,27.00
34.7837228,32.0660464,96.00
35.4984013,32.4780376,78.00
35.1952387,31.7450229,75.00
34.8798383,32.171426,11.00
34.8837268,31.9226581,11.00
35.3128394,31.8910081,15.00
35.1793143,31.871165,31.00
35.1787866,31.8717877,10.00
35.0632616,32.6309663,59.00
34.9034179,31.9734462,36.00
34.8999719,31.3063864,19.00
34.9018521,31.3078067,59.00
34.8205845,32.0182786,6.00
35.0714956,32.8123986,59.00
35.0674543,32.80881,34.00
35.0693708,32.8105641,19.00
34.8008988,32.1410383,40.00
35.2130517,32.7744955,11.00
34.9622026,32.7912894,2.00
34.961744,32.7987312,93.00
34.9573699,32.7908561,22.00
34.9610621,32.7926797,66.00
34.9588983,32.7921163,25.00
34.8849373,32.0723638,1.00
34.9149919,32.067314,27.00
34.7804782,31.0101376,29.00
34.9443439,32.4093241,19.00
34.9351489,32.4091642,40.00
34.8782878,31.9284119,51.00
34.8658452,31.938511,24.00
34.8055247,31.1911121,34.00
34.8148505,32.0094927,22.00
34.8102872,32.005253,10.00
35.1885014,31.7506981,82.00
35.0927414,31.0367624,24.00
35.2369769,32.6616124,36.00
35.2364565,32.6613075,81.00
35.3592022,32.5588013,57.00
35.0451549,32.8005237,43.00
35.0422965,32.799691,9.00
35.0542476,32.8045185,57.00
35.0618876,32.8053808,5.00
35.0445371,32.8013647,47.00
35.0997028,32.8442199,53.00
35.0379424,32.7868589,26.00
35.0311339,32.7983085,2.00
35.0348327,32.7968338,33.00
35.2772497,32.9117904,34.00
35.010215,32.7906486,46.00
35.0029543,32.7892256,41.00
35.0024631,32.7913019,53.00
35.009925,32.7890308,67.00
35.0042853,32.7905027,52.00
35.2351128,31.805708,38.00
35.0087013,32.8090615,9.00
35.0089272,32.8087472,27.00
35.009277,32.8080605,77.00
35.0557875,32.8052551,5.00
35.2330484,32.7575382,60.00
35.2364446,32.7559721,66.00
35.638598,33.1465185,21.00
34.9469995,31.6872046,68.00
35.1083269,32.6725883,68.00
34.8615771,32.1269513,2.00
35.3456968,32.7616754,38.00
35.4073321,32.7718082,30.00
34.907564,32.0246731,2.00
35.0454549,32.801546,28.00
34.8173653,31.9409366,38.00
34.751809,31.8098216,88.00
34.7130412,31.8219944,85.00
34.7557473,31.9752501,63.00
34.7586658,31.9631323,1.00
34.9300594,32.5878647,93.00
39.5735215,33.0310175,26.00
39.5906365,33.0225285,76.00
39.5697949,33.0242612,33.00
34.9612366,32.7932997,57.00
34.8961102,31.9834186,87.00
34.9168297,30.9935368,81.00
34.9317352,32.5563191,29.00
34.9321418,32.5577786,63.00
34.9442669,31.8969914,93.00
34.9388813,31.8996564,80.00
34.9417898,31.8910294,54.00
34.9377019,31.8997368,68.00
34.927728,31.9016513,23.00
34.9359199,31.9067443,74.00
35.6003513,33.8956801,24.00
35.2142332,31.8219297,48.00
34.8192049,31.8718232,53.00
34.819697,31.8703486,31.00
34.8199975,31.8714663,70.00
34.7603082,32.0264176,14.00
34.9134224,32.4650892,51.00
34.9619677,31.8930867,47.00
34.9564212,32.8128205,14.00
35.0251169,32.4812426,5.00
35.037837,32.4831926,4.00
34.8883789,32.1779254,85.00
34.9592784,32.2027556,42.00
34.9642698,32.2073665,100.00
34.9614565,32.2077187,88.00
34.8361661,32.0074723,49.00
34.7043812,31.8246769,83.00
34.6955092,31.8301081,14.00
35.1013628,32.8395678,11.00
35.1021932,32.8440138,81.00
35.0669719,32.7567651,49.00
35.0722223,32.7544396,83.00
34.8265498,32.182603,21.00
34.8174778,32.1646282,35.00
34.8230044,32.174227,52.00
34.8295168,32.1883339,87.00
34.8317366,32.200156,31.00
34.8358605,32.1926606,47.00
34.9622203,32.7903276,76.00
34.805978,31.1357979,92.00
35.100836,32.8476569,27.00
34.7800157,31.9550412,11.00
34.6676132,31.7694028,65.00
34.6978538,31.8113906,28.00
35.418992,32.6901806,81.00
35.0055042,32.8097106,33.00
35.0058927,32.7897956,10.00
35.1425847,32.7090012,20.00
35.1428023,32.7093875,37.00
34.8126443,32.1389454,74.00
35.2147927,31.8253029,24.00
34.8884218,32.1772864,38.00
35.1933086,31.7566975,69.00
34.9452727,31.9636263,84.00
35.0776495,32.817587,100.00
35.190694,31.7560537,75.00
35.2558297,31.9553241,27.00
35.4072146,32.7747204,84.00
35.4070119,32.7777983,84.00
35.1975,31.757463,70.00
34.6622118,31.6537118,43.00
34.8962807,32.0684514,89.00
34.8915204,32.0692895,79.00
34.9032698,32.0675284,84.00
34.9110939,32.0672565,26.00
34.9202822,32.0686338,93.00
34.9033943,32.0607867,96.00
34.8801895,32.07036,4.00
35.0763983,31.8009873,83.00
34.891262,31.3184299,73.00
34.8496137,31.2772862,92.00
34.9998461,32.5938949,14.00
35.010769,32.6008776,42.00
34.952382,31.8254498,24.00
34.9631164,31.8276889,29.00
35.0266242,31.9026771,8.00
34.7941733,32.0726643,94.00
35.0748504,31.7330349,50.00
34.8830913,32.1694715,99.00
35.7118906,32.0736619,59.00
34.7297765,31.819979,22.00
34.8655,32.0705728,51.00
34.8376786,32.0649287,91.00
34.8445109,31.9204977,16.00
34.8404527,31.9239371,93.00
34.8345849,31.9231532,11.00
34.865372,32.3618507,25.00
34.9296736,32.412156,9.00
34.9035599,32.1224567,55.00
34.9035601,32.1196685,40.00
35.540607,32.9533341,31.00
35.1222692,32.6828659,77.00
35.1225801,32.6834451,62.00
34.8351609,32.0547447,92.00
34.8328684,32.0524837,4.00
34.793255,32.069459,70.00
35.672905,33.2510145,56.00
34.763953,31.8005999,62.00
34.7315731,31.8214056,85.00
34.9117078,32.5109628,49.00
34.9170118,32.4981798,7.00
34.8295481,31.2580963,29.00
34.8298517,31.2595271,8.00
34.8593757,32.0686555,26.00
34.8878876,32.1758788,82.00
34.8933898,32.1727712,96.00
35.0197545,32.7983885,88.00
35.0843383,32.8362475,17.00
34.8929589,32.172293,50.00
37.8825711,33.8142876,85.00
35.004423,32.7907464,14.00
34.7657692,31.8066892,1.00
34.8866701,31.9266554,16.00
34.8838421,31.9243038,51.00
34.9471032,32.1477384,5.00
34.9313608,32.1607661,49.00
34.9120414,32.1677367,74.00
34.917625,32.1674202,14.00
34.9039751,32.1696274,24.00
34.9195152,32.166663,80.00
34.9083222,32.1688204,70.00
35.0007043,31.6870735,77.00
34.9079838,32.3446661,16.00
35.0912036,31.802332,37.00
35.0834524,31.8006361,26.00
35.074001,31.8006866,91.00
35.3597708,31.1410235,30.00
35.3599218,31.1414551,18.00
35.5435212,32.9134269,39.00
35.6496234,32.8271249,16.00
34.8950024,31.3029596,52.00
35.1903735,31.7531404,70.00
34.9233623,31.2921961,29.00
34.8935596,32.1719435,34.00
34.9376489,31.9613837,85.00
34.764698,31.8040861,16.00
34.7858531,31.4198854,38.00
34.7902462,31.3985937,97.00
35.1978912,31.7441501,13.00
35.0690599,32.8108624,73.00
35.4137852,32.7773085,94.00
35.0948924,31.8010409,92.00
35.0816342,31.8009338,71.00
35.0638614,29.9046891,61.00
35.4427881,32.5123663,35.00
35.0661697,32.636055,47.00
34.969433,32.8310281,94.00
35.2540208,31.7706123,35.00
34.9004542,32.169975,42.00
34.7894254,32.0710847,21.00
35.161031,31.2545951,71.00
35.0348927,31.2618253,27.00
35.0599015,31.2592973,8.00
34.9925359,31.263078,49.00
34.9932268,31.2629227,19.00
35.16251,31.2546672,57.00
34.8872812,31.9166136,63.00
35.146426,31.7953842,58.00
34.6539005,31.3375674,26.00
35.4950316,32.7860178,50.00
34.8556052,31.2819614,98.00
35.6026974,32.7019248,69.00
35.2567401,32.1153415,91.00
34.9501088,32.1458698,12.00
35.2031432,31.7350579,59.00
34.7971251,31.9499756,43.00
35.4772817,32.9110737,66.00
34.7918666,31.9520211,37.00
34.7867526,31.9529987,21.00
34.7847186,31.9526447,58.00
34.7839996,31.9562665,16.00
34.7850373,31.961685,84.00
34.7808511,31.9544373,55.00
34.7859999,31.9535488,31.00
34.78062,31.9538669,23.00
35.2267111,31.9248243,1.00
35.4313049,32.5443015,51.00
34.936414,31.9559529,11.00
34.834664,32.1374068,92.00
35.1751675,31.8008956,72.00
34.7704157,31.9207767,64.00
35.1923076,31.7574888,17.00
34.9782898,32.101811,42.00
34.5340458,31.4653435,15.00
35.1226077,31.7996054,96.00
35.0634971,29.8946167,57.00
34.8628744,31.3473645,2.00
34.7823735,31.4275846,3.00
34.7882884,31.407541,31.00
34.8272993,32.2120603,44.00
34.911916,30.9898896,27.00
35.0639355,32.6366472,21.00
35.0243209,31.8150332,4.00
34.8117749,31.3843301,6.00
35.1575288,31.7965266,15.00
35.2000371,31.7282988,40.00
34.9726741,31.267516,8.00
35.0396881,31.2606181,42.00
35.06081,31.259467,62.00
34.971548,31.2674269,69.00
34.8955797,31.312723,88.00
34.821278,31.3784536,75.00
34.8714616,31.3391176,81.00
34.833884,31.3673675,18.00
34.9855142,32.4605706,86.00
34.9837061,32.4572713,6.00
35.1776659,31.800951,36.00
35.1658822,32.1091229,61.00
34.9374835,32.1142718,33.00
34.969945,29.5816916,12.00
34.999554,32.1067456,46.00
34.9980876,32.1067067,39.00
35.1268609,32.1037184,53.00
35.3229376,32.7289268,19.00
34.8321063,32.2315446,97.00
35.2992608,32.6933271,38.00
35.1549738,32.8042696,71.00
