x,y
182659,643571
190142,674964
184357,663422
194461,651182
201845,743036
177970,658993
179005,658913
178815,658923
183004,642316
188837,664991
218505,629340
219905,632687
184910,671624
167843,637167
181851,661425
181959,661397
182150,661376
181223,661917
181351,661555
181763,645981
176530,658197
176769,657890
176376,656992
176805,656689
176931,657211
176515,657314
196890,691148
194616,691795
196582,745205
179908,651526
200200,644508
182234,662458
180907,662327
182485,657694
162005,618085
166504,627787
181167,665195
190005,666889
189899,667041
188500,667553
186694,667588
181428,668659
182387,669585
211509,633493
178930,658334
179901,658011
178162,656502
178520,658638
177888,657061
178449,659888
190705,671104
191047,664486
191981,676877
185235,657737
190568,659156
189873,659298
209992,745152
210128,746409
210940,746684
210996,746507
164502,619200
187394,665436
186661,666452
176206,655530
186491,662298
191888,665061
206075,746658
199554,746755
209932,744952
201275,745229
181447,656684
181172,657027
180986,657762
181371,657205
181593,656997
181236,665717
183666,656798
183836,656950
188447,666389
178159,656317
210094,746035
211086,746143
211028,747194
190202,672299
209625,745538
195783,651004
159389,612400
159312,619017
159008,619157
160739,615177
186916,666561
209861,744640
179498,658880
179252,658893
179518,659444
179224,658311
178961,658615
208774,745423
178152,658438
179187,657753
191198,677169
177916,657531
181840,658311
182011,657693
210022,745696
179521,657652
180427,658598
180442,657979
178847,657641
178991,658822
192078,654648
208305,712084
182523,651186
195198,672799
178748,659354
191246,661110
209103,763004
178048,659373
199171,743447
199006,743392
192723,673150
190222,673024
181287,663153
200662,646160
185920,663787
199387,747475
200840,745553
194358,655113
240979,742938
181286,662944
178956,662968
183815,667653
170227,637502
159943,618926
160578,618956
161564,618719
199294,743038
198803,745159
179568,665999
176473,655380
178640,654590
194411,719741
160225,614256
191637,671211
208034,749317
200862,645121
179175,649320
192174,667325
184410,664774
178007,655375
178335,653385
178983,653572
183943,663734
184372,663711
162505,603680
181015,647792
184472,662580
198779,748594
186034,667022
182407,665991
182655,666176
182288,665878
194230,691832
195879,644345
177795,658045
177919,658352
178088,659559
221700,629119
193327,674853
177379,658991
177285,658981
200917,645296
176399,659444
179189,647662
184842,644431
183363,663252
184335,664143
200565,645238
180732,647967
177811,656505
203786,744192
193190,674525
193222,674616
182290,661360
190835,675175
195097,672560
185977,666756
190843,675286
183416,666436
181743,665802
213389,668469
200348,745912
200281,746004
200388,746014
184440,662658
214382,630102
195243,673329
203095,743880
190866,675456
202390,744505
202360,745078
208099,751804
207746,751480
207718,751226
207212,750225
206774,749696
206375,748833
199927,747444
193736,651500
206176,748181
206237,748410
206589,749305
207735,750949
208609,749737
189854,677568
201282,745455
200433,745839
175015,624613
206335,748585
209197,751787
209130,751158
178092,654701
177685,655313
177633,655212
227683,729036
195224,673474
222354,634674
203816,742703
203508,742983
204056,742482
207994,749364
166716,635564
166631,635149
167805,633210
167946,632019
183123,656673
178461,647022
178788,653967
179479,653486
220976,627723
200426,744145
205063,741519
204568,742011
181207,645012
191270,677052
205199,741298
198383,562016
168600,632681
189550,650753
192140,671629
225449,769170
220382,627782
186674,646708
197665,679563
208910,768003
206623,711736
230949,726152
210148,729601
200562,746917
209433,766708
209413,766547
191077,669893
190957,670683
191038,669739
189686,666925
195555,654620
207673,758936
184921,666989
209102,764801
220368,733793
208913,758530
181909,652693
182320,652198
199033,745384
196964,743992
200114,743613
200214,743651
177857,663911
191602,677706
222793,721865
226174,758553
209859,741472
207600,740320
208587,740843
179112,574147
178082,573458
207850,748297
190497,579464
189457,647075
180451,572412
181024,572187
183269,644529
181439,664995
221490,757767
217346,757481
191991,678197
178928,650972
178380,650730
193562,715571
179272,662724
182683,668286
184851,669420
202646,743932
218761,630376
218621,630432
227465,726067
190387,667386
177760,645508
199702,742697
179839,579989
183549,570497
183699,570442
235232,728371
197221,744215
203288,743944
182201,611987
184943,634593
198948,638502
191324,656902
205251,745271
205057,745069
205781,747645
205643,747415
178139,656145
216139,751525
182522,652753
233609,760185
175774,641128
178324,619431
182483,653042
182868,653477
182316,653134
162680,591665
161524,617298
181603,667938
180586,665053
180215,664915
179334,657709
179192,657849
220918,633653
179738,662854
180186,665232
167410,632303
183979,667263
249222,744820
250869,744322
184863,668411
210234,729528
210138,729681
182596,674168
183909,667664
179992,658626
177999,662235
184214,670934
178515,647577
180309,664342
176687,657644
184471,671348
168227,631835
167372,634116
166972,632555
168986,637374
166493,634167
166726,634557
166064,633467
167129,635444
166421,635194
167737,633005
202497,743023
189090,648018
177532,660458
177510,660392
178285,664490
189846,675874
178990,663443
204554,745161
204512,745190
207117,745926
208752,746695
207048,746007
177450,662499
177467,662711
176944,660394
222468,637137
221637,632445
210383,731057
210481,730928
210526,730885
210403,730886
218782,629425
218860,628590
218830,627850
182802,649751
183208,650135
186574,650982
181694,644404
181678,644492
199107,644654
181802,644469
178807,655226
179293,660644
179723,662946
180054,662958
179901,662953
179293,663383
180601,656894
214179,745698
214002,745755
182915,644442
174534,644091
181047,665849
185041,575498
182988,570625
178471,658391
180766,657528
180620,657711
181035,657195
180448,656919
180183,662402
217002,642053
175388,643725
177341,657925
216502,641083
219399,634857
219416,634929
219556,634311
216564,640562
216508,640419
168167,617983
179810,612948
175073,624684
171912,636210
172238,636739
180648,653841
178827,659115
185065,665740
207934,748449
209194,765286
209061,762767
183605,650114
213675,734948
181754,650706
182835,650360
200606,645443
178633,650753
222849,635066
209440,605265
179116,652723
178944,652408
185284,664775
184457,671407
179170,657323
197872,747387
181629,658583
221834,638262
219397,632676
219314,632871
219182,632908
182671,663561
206528,749098
180509,663133
180505,662956
215382,759706
215284,758982
222955,757984
225178,758144
218306,734153
186534,670105
224523,722754
227565,723834
228431,724568
228007,724308
220044,632614
181323,665974
179948,664535
193389,676659
190638,677302
228433,758616
206099,748041
205276,746776
214993,716427
214215,715580
219078,632367
213938,630128
209039,606234
181024,647571
179131,660518
196533,668346
196554,668083
201101,745773
200834,746205
200791,746160
223482,637303
222791,636989
202896,743796
198787,747986
198736,747320
189322,664130
177201,658143
200054,747105
200316,747087
199643,747328
180052,664049
191093,700798
199565,742837
198392,746875
199098,745782
196474,679394
178788,659752
221719,636347
167038,621242
220146,627323
221368,629213
180897,657629
181424,657993
189324,664293
186429,688584
186105,651905
185817,652347
178966,661771
181325,664469
183015,664726
230971,634811
231026,634777
179098,662799
179051,662748
178745,662912
179182,663320
178983,663110
178905,663313
178931,662890
178760,662979
178728,662829
178392,660880
200453,686365
203408,741203
201370,741394
186499,666813
187037,667068
188702,667230
188452,667286
200967,645237
210623,746910
210932,746869
210867,747072
188453,663335
225497,751301
200730,645388
231547,734800
188367,691877
188396,692165
189391,667255
188589,648241
186402,648674
203492,744022
178258,664843
179168,664971
179271,664207
179484,664138
186457,689706
182827,662877
183425,663313
183602,664176
183628,664639
183655,665052
183666,665156
182673,665160
183020,665355
181714,665480
177625,660446
177925,658460
185973,692123
186046,687222
185903,691804
186830,691669
187819,676508
185054,672885
185257,673183
178556,663821
179366,663899
179004,667179
186558,691620
186621,691983
178258,664613
219556,628454
218216,632296
217387,631157
219878,630770
177576,656547
181202,662942
180750,662949
