x,y
228376.7169,692456.336
204404.0726,744718.5082
204824.9804,741813.1284
181981.8582,574444.6467
183115.1945,573654.0376
180944.1601,572111.0063
262577.3472,741023.6835
186569.808,658934.5665
166197.0083,611292.4779
186183.9876,660109.1827
205912.7343,431191.9321
203339.6884,438858.2885
223575.2752,726146.0869
217547.8565,732087.8133
189611.7221,705126.2902
174677.3731,643769.6324
175279.6375,643624.3514
180776.6362,640693.6218
192772.3259,578414.4226
200104.161,629776.4524
199624.7727,629571.0182
171721.5671,636168.2088
170712.2513,634357.5424
214111.0686,616667.5738
224709.3017,719249.7192
225180.7878,734114.8238
196705.5237,646190.2504
160950.4563,591830.3195
181333.7848,642155.775
180845.9686,641969.4533
188515.5051,678366.5208
211737.0958,604037.6741
158244.1869,610900.708
193003.3942,675362.4261
227290.8093,693253.2046
203221.7536,699263.8992
203320.6558,699239.6316
204085.6751,747275.8796
214524.7731,730698.9884
194362.2003,668470.8892
227299.8383,693374.3188
187898.7923,649730.0033
187944.94,649811.1648
189503.6205,651284.323
190543.4455,651880.3094
188530.717,650346.9898
188719.1591,650495.5566
186362.7163,670325.337
217958.7195,593868.3871
217940.8268,593598.9116
217747.0221,593507.5891
197759.3912,604688.4525
200403.658,586327.7031
215623.7486,590913.4883
217987.8187,615986.7052
213117.8849,615611.9306
215225.9917,614479.0663
215458.4818,604489.3986
225152.9465,731611.7139
174634.6329,578963.9918
180708.0794,571534.4119
190816.3649,557117.7303
187673.1408,558828.8491
186472.0045,558312.5146
186660.9245,558265.4928
185574.2668,558426.0499
188876.9435,539314.6142
187939.8723,537932.7964
211409.4689,546319.3389
211353.7107,545471.6192
216826.6302,550677.0635
218019.9175,550428.7489
217092.1818,551005.4797
216423.8412,551798.1593
217249.8842,553118.9134
218220.1229,552444.8553
219778.0771,560457.2168
218180.8656,561526.1045
188811.5191,651169.4949
216570.5857,622431.9694
218466.2965,622296.4591
216595.1514,621854.5971
199666.8208,621430.4474
254642.0881,793235.4633
207747.0202,607508.3799
207410.9694,607475.4443
207601.7098,607483.2084
215666.7277,623478.4061
211329.0765,600972.0535
216792.5892,623593.4614
216385.0968,592198.7647
180545.7139,616453.441
182315.6872,575027.1779
245677.8933,763181.3316
252043.7518,766282.6338
196910.3449,629575.9521
255757.1229,624197.3345
161641.668,602747.4482
185217.9481,665138.8078
168604.3095,633501.0939
192710.1783,714333.8866
231742.8989,740611.4188
180730.903,502992.6031
193661.1291,676606.0979
216702.307,656395.0167
227479.869,720868.2768
222621.3606,675044.2311
221179.1016,675352.937
212439.2511,657788.1694
189094.6175,659436.6947
216872.74,654881.9521
217166.3465,657708.7591
205663.321,741471.303
192194.5885,710634.4139
203695.6742,668675.0157
228545.8869,661487.9932
228296.4564,661790.3787
163243.1886,603772.7517
191327.6658,708406.331
199308.1704,629423.0024
178971.6632,529855.6805
176633.5871,606407.8296
176951.4147,607064.8186
176607.8375,607622.4438
170671.4107,608741.0841
171293.6547,609456.4151
171643.1943,609115.9917
170002.1914,607543.4088
216594.841,708903.48
215835.8004,709107.9851
252831.4877,764058.4876
246927.241,713078.8777
246866.063,713884.365
249012.347,712388.7803
178471.7756,547027.8912
174239.8982,550050.0201
177491.2905,644976.8681
195980.1279,627358.041
210120.6272,729705.8868
217783.0248,757469.6
227782.253,723644.902
156062.7666,599265.7229
233197.8734,651534.1766
229088.9384,635007.1432
216504.1337,750470.8258
160620.6536,620723.0359
231450.703,681393.3168
167358.0568,635671.3112
211678.9556,632362.4223
196891.2167,643870.9467
215833.9548,667569.2348
209572.0169,675603.7719
169748.6783,639912.87
170344.2672,640231.8642
170335.9268,639958.2167
246390.3299,637547.4144
223823.555,669413.2374
211787.0694,666837.4233
211483.2699,667846.3102
210602.3506,667497.17
210570.0106,668154.3871
177010.2617,625472.153
177437.201,625023.4243
177605.1173,624446.234
232353.765,632580.1458
231668.6074,633580.5207
160842.7512,618356.5772
209746.3698,770534.2959
200190.349,631055.8542
209204.9264,740432.8863
247733.005,629956.9552
221306.3375,649679.6374
197627.7119,386245.3289
184440.1106,667614.3624
219861.2407,573355.9566
255415.8815,791761.6702
253792.3928,788579.5539
254477.9802,791999.4339
186452.0244,652357.9461
172051.4407,638857.2214
181159.9612,615227.2337
198324.6379,689384.7669
198385.2628,689500.2916
198466.9295,689227.1006
198588.7038,689316.8165
198587.801,689303.8216
198486.8386,689498.073
178684.4104,589056.5269
193264.4485,674630.7589
229181.4626,731279.0626
229268.7515,753045.115
167217.2053,638506.818
224942.1788,769546.7573
216101.9751,760114.7179
216519.5442,761667.2932
225152.9619,736921.2798
217140.7046,744360.0437
230995.2088,726267.9791
194364.8002,665305.6938
196717.2356,389592.6058
200616.3352,411854.9085
243621.5113,750440.1671
222187.9775,729277.9161
228183.8557,732659.2211
246878.295,743137.7865
226943.9362,736841.4107
221253.1544,740923.7811
211153.3881,672701.771
230075.0603,734082.7028
231883.7148,735305.46
228905.6759,733287.21
197882.6034,681057.1205
253404.3651,780369.4705
212063.0183,603567.7507
224937.3693,729972.7709
224934.2153,729942.549
247895.7284,711569.7032
247523.5327,713137.1998
209225.4733,729214.4933
170513.7543,623907.2877
247630.8008,716220.0855
206537.8371,724675.7735
254277.5523,729831.1072
251630.0618,724608.9717
254953.6168,734613.3873
255459.3432,734345.978
255126.86,734301.7273
246938.9585,762719.0087
213572.4966,776049.3506
222483.6652,643529.4035
176431.4113,572003.3392
198473.9291,609955.067
169069.0309,637357.7945
176941.357,594204.9681
