X,Y
186418,659669
183023,667003
225562,759985
221069,634967
221041,632852
213899,634253
175281,588854
184311,567978
246737,711681
218169,636239
220776,634258
219044,633599
204570,649079
219245,629481
183743,666431
198000,554700
219498,635835
222500,632821
222210,635302
222210,635302
223040,638774
217613,628859
216256,628399
216256,628399
237836,749251
227670,631271
228515,631652
227743,631182
208694,711606
199059,627696
198221,627707
199059,627696
228879,631569
203772,648567
198905,627248
218058,636855
220646,635231
193755,620422
209541,634382
218890,636137
220483,634559
220645,634524
221288,633134
203705,648540
211452,605607
210408,622415
221366,633617
211509,618386
200619,646368
199987,646279
220286,630628
223507,633743
222210,635302
178319,647100
178319,647100
214823,679920
221349,735606
215796,762367
185539,660165
220019,633007
184695,664444
184324,666209
184695,664444
184695,664444
183702,665776
219276,633248
183702,665776
194437,714281
219665,629148
186682,659584
210283,622365
201574,648666
228617,756942
160186,619257
160186,619257
180625,661659
180625,661659
194192,676439
194192,676439
194192,676439
177299,575409
177302,575413
178460,570122
178460,570122
204346,707412
214361,776081
175468,626851
220345,737078
178542,653454
178491,653889
178601,652307
178601,652307
178495,652641
178495,652641
201213,693799
190232,651645
191020,673744
189864,671996
191203,674267
197139,673148
193581,673529
191141,664791
188027,667999
188027,667999
191141,664791
192586,687257
192586,687257
247847,733515
181920,674733
166634,633203
166634,633203
166146,631340
166146,631340
173858,636237
231590,737145
231590,737145
231910,750940
227910,752153
220603,762448
196977,709026
188576,659977
188576,659977
219156,573495
195022,656411
195261,656110
195261,656110
175454,642918
191071,650314
191071,650314
188478,651980
200065,709129
197914,708735
208721,751022
204304,741330
204304,741330
199491,627524
187602,676258
187751,676022
221486,632435
220412,635383
216687,633033
217430,759151
213020,633822
203037,668625
208061,569156
196390,573521
206912,565477
201161,644188
203981,553545
203981,553545
204127,553844
201572,644899
204127,553844
204127,553844
166866,632971
166866,632971
211435,605529
176015,626025
165009,627341
215743,599400
190901,588870
216755,640964
212714,649610
180909,574907
180868,574919
188589,690705
188588,690647
182338,586860
182338,586860
182338,586860
201161,644188
228927,630681
228927,630681
180296,630905
160267,592825
160537,592540
199903,624849
191071,650314
191071,650314
160899,604351
160899,604351
191967,689559
191967,689559
191967,689559
216065,630673
209168,766885
208989,728372
198214,627109
198750,624610
199252,624759
195903,665816
196211,667553
195903,665816
190883,634728
161235,592732
204186,648675
209121,625227
194805,624074
201803,621046
212749,745125
212900,745316
198062,748147
199261,626494
226037,757195
226604,757036
226712,756925
183112,663050
176667,613053
177411,613633
177411,613633
192820,384118
193576,384084
194003,385520
195110,385632
195110,385632
162394,590546
176894,619943
174430,625212
171127,628900
237836,749251
234078,757079
209163,624769
218211,636501
179631,635473
184239,656533
200692,703540
191286,713932
193296,715091
185050,664557
185050,664557
193503,704784
195533,703820
193409,704701
195156,702600
195849,720331
200725,741576
210785,773734
223965,635885
216219,628525
216219,628525
215869,628726
217960,626946
163700,579765
207909,572919
219267,628226
167304,632655
205159,663301
204680,669634
207275,687887
186899,647658
161862,589834
186107,572468
186107,572468
234480,751952
176011,656051
166867,634362
166867,634362
218664,762024
221018,762039
190087,687177
195629,673529
220644,633318
218585,635358
195890,713796
171053,632343
220379,630194
204763,660740
216876,630177
224725,651346
217949,747498
221075,650135
219201,627968
221433,642179
192842,384485
216524,633044
229253,631006
229253,631006
186107,572468
